Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Molecular Sequence Numbers,Chemicals/CAS,Tradenames,Manufacturers,Funding Details,Funding Text 1,Funding Text 2,Funding Text 3,Funding Text 4,Funding Text 5,Funding Text 6,Funding Text 7,Funding Text 8,Funding Text 9,Funding Text 10,References,Correspondence Address,Editors,Sponsors,Publisher,Conference name,Conference date,Conference location,Conference code,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Kupferschmidt K.","37095697200;","Uncertain verdict as vitamin D goes on trial",2012,"Science","337","6101",,"1476","1478",,101,"10.1126/science.337.6101.1476","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866443059&doi=10.1126%2fscience.337.6101.1476&partnerID=40&md5=7e574044a9b7b9e8ad59acf3d84ebe95",,"Kupferschmidt, K.",[No abstract available],,"7 dehydrocholesterol; alpha tocopherol; beta carotene; cod liver oil; colecalciferol; retinol; selenium; vitamin D; asthma; cancer risk; chronic disease; clinical trial (topic); heart disease; human; influenza; lung cancer; macrophage; neoplasm; note; phototherapy; priority journal; prostate cancer; sun exposure; tuberculosis; ultraviolet radiation; vitamin supplementation",,"7 dehydrocholesterol, 434-16-2; alpha tocopherol, 1406-18-4, 1406-70-8, 52225-20-4, 58-95-7, 59-02-9; beta carotene, 7235-40-7; cod liver oil, 8001-69-2; colecalciferol, 1406-16-2, 67-97-0; retinol, 68-26-8, 82445-97-4; selenium, 7782-49-2",,,,,,,,,,,,,,,"Kupferschmidt, K.",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Science",Note,"Final","All Open Access, Green",Scopus,2-s2.0-84866443059
"Sampson R.J.","7004971004;","Moving and the Neighborhood Glass Ceiling",2012,"Science","337","6101",,"1464","1465",,19,"10.1126/science.1227881","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866437204&doi=10.1126%2fscience.1227881&partnerID=40&md5=09d3587974ffaf5e671c069ef9a663f7","Department of Sociology, Radcliffe Institute for Advanced Study, Harvard University, Cambridge, MA 02138, United States","Sampson, R.J., Department of Sociology, Radcliffe Institute for Advanced Study, Harvard University, Cambridge, MA 02138, United States","Moving to a lower-poverty neighborhood can have a lasting effect on individual well-being.",,"glass; neighborhood; poverty; community; economic aspect; housing; human; neighborhood; poverty; priority journal; short survey; social aspect; United States; wellbeing; demography; happiness; housing; mental health; note; poverty; quality of life; satisfaction; Happiness; Housing; Humans; Mental Health; Personal Satisfaction; Poverty; Quality of Life; Residence Characteristics",,,,,,,,,,,,,,,,"Wilson, W.J., (1987) The Truly Disadvantaged: The Inner City, the Underclass, and Public Policy, , Univ. of Chicago Press, Chicago; Sampson, R.J., (2012) Great American City: Chicago and the Enduring Neighborhood Effect, , Univ. of Chicago Press, Chicago; Mayer, S.E., Jencks, C., (1989) Science, 243, p. 1441; Ludwig, J., (2012) Science, 337, p. 1505; Ludwig, J., (2011) N. Engl. J. Med., 365, p. 1509; Sampson, R.J., Sharkey, P., Raudenbush, S.W., (2008) Proc. Natl. Acad. Sci. U.S.A., 105, p. 845; Sharkey, P., (2008) Am. J. Sociol., 113, p. 931; Wodtke, G.T., Harding, D.J., Elwert, F., (2011) Am. Sociol. Rev., 76, p. 713; Sampson, R.J., (2008) Am. J. Sociol., 114, p. 189; Massey, D.S., (1990) Am. J. Sociol., 96, p. 329; Fry, R., Taylor, P., (2012) The Rise of Residential Segregation by Income, , www.pewsocialtrends.org/files/2012/08/Rise-of-Residential-Income- Segregation-2012.2.pdf; Census Tract Data from U.S. Census 1990 and 2000; American Community Survey, 2005-2009, , U.S. Bureau of Census","Sampson, R.J.; Department of Sociology, Radcliffe Institute for Advanced Study, Harvard University, Cambridge, MA 02138, United States; email: rsampson@wjh.harvard.edu",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"22997316","English","Science",Short Survey,"Final","",Scopus,2-s2.0-84866437204
"Lawler A.","7102519631;","The ingredients for a 4000-year-old protocurry (Science (288))",2012,"Science","337","6101",,"1453","",,,"10.1126/science.337.6101.1453-d","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866436088&doi=10.1126%2fscience.337.6101.1453-d&partnerID=40&md5=e72c09c95525780d9b7bb92eea78e4ae",,"Lawler, A.",[No abstract available],,"erratum; error; priority journal",,,,,,,,,,,,,,,,,"Lawler, A.",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Science",Erratum,"Final","",Scopus,2-s2.0-84866436088
"Mariner J.C., House J.A., Mebus C.A., Sollod A.E., Chibeu D., Jones B.A., Roeder P.L., Admassu B., Van't Klooster G.G.M.","6603887110;7202393402;7005501387;6603471976;55013997000;7404957098;7005302676;6507973553;6603632063;","Rinderpest eradication: Appropriate technology and social innovations",2012,"Science","337","6100",,"1309","1312",,93,"10.1126/science.1223805","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866141820&doi=10.1126%2fscience.1223805&partnerID=40&md5=546a465ead4ada00fe7b5e611a5b409e","Tufts Cummings School of Veterinary Medicine, North Grafton, MA 01536, United States; U.S. Department of Agriculture, Foreign Animal Disease Diagnostic Laboratory, Plum Island Animal Disease Center, Greenport, NY 11944, United States; African Union Interafrican Bureau for Animal Resources, Nairobi 00100, Kenya; Royal Veterinary College, University of London, Hatfield AL97TA, United Kingdom; Taurus Animal Health, Headley Down, Hampshire GU358SY, United Kingdom; Feinstein International Center, Friedman School of Nutrition Science and Policy, Medford, MA 02155, United States; United Nations Food and Agriculture Organization, Addis Ababa, Ethiopia; International Livestock Research Institute, Nairobi 00100, Kenya","Mariner, J.C., Tufts Cummings School of Veterinary Medicine, North Grafton, MA 01536, United States, International Livestock Research Institute, Nairobi 00100, Kenya; House, J.A., U.S. Department of Agriculture, Foreign Animal Disease Diagnostic Laboratory, Plum Island Animal Disease Center, Greenport, NY 11944, United States; Mebus, C.A., U.S. Department of Agriculture, Foreign Animal Disease Diagnostic Laboratory, Plum Island Animal Disease Center, Greenport, NY 11944, United States; Sollod, A.E., Tufts Cummings School of Veterinary Medicine, North Grafton, MA 01536, United States; Chibeu, D., African Union Interafrican Bureau for Animal Resources, Nairobi 00100, Kenya; Jones, B.A., Royal Veterinary College, University of London, Hatfield AL97TA, United Kingdom; Roeder, P.L., Taurus Animal Health, Headley Down, Hampshire GU358SY, United Kingdom; Admassu, B., Feinstein International Center, Friedman School of Nutrition Science and Policy, Medford, MA 02155, United States; Van't Klooster, G.G.M., United Nations Food and Agriculture Organization, Addis Ababa, Ethiopia","Rinderpest is only the second infectious disease to have been globally eradicated. In the final stages of eradication, the virus was entrenched in pastoral areas of the Greater Horn of Africa, a region with weak governance, poor security, and little infrastructure that presented profound challenges to conventional control methods. Although the eradication process was a development activity rather than scientific research, its success owed much to several seminal research efforts in vaccine development and epidemiology and showed what scientific decision-making and management could accomplish with limited resources. The keys to success were the development of a thermostable vaccine and the application of participatory epidemiological techniques that allowed veterinary personnel to interact at a grassroots level with cattle herders to more effectively target control measures.",,"cattle plague vaccine; unclassified drug; virus vaccine; cattle; decision making; disease control; epidemiology; governance approach; infectious disease; limiting factor; participatory approach; viral disease; Africa; cattle farming; Cattle plague virus; epidemiological data; Ethiopia; infection control; nonhuman; priority journal; resource allocation; review; rinderpest; technology; thermostability; vaccination; veterinary medicine; virus transmission; Africa; Bos",,,,,,,,,,,,,,,,"Final Report of the 79th General Session (Paris, 22 to 27 May 2011), , http://www.oie.int/fileadmin/Home/eng/About_us/docs/pdf/A_FR_2011_PUB.pdf, Resolution 18; Scott, G.R., Provost, A., Global Eradication of Rinderpest, , Background paper prepared for the Expert Consultation on the Strategy for Global Rinderpest Eradication, UN Food and Agriculture Organization, Rome, October 1992; Barrett, T., Rossiter, P.B., (1999) Adv. Virus Res., 53, p. 89; Lancisi, G.M., (1715) Dissertatio Historica de Bovilla Peste, Ex Campaniae Finibus Anno MDCCXIII, , Joannis Mariae Salvioni, Rome; Roeder, P., Rich, K., The global effort to eradicate rinderpest (2009) IFPRI Discussion Paper, , Washington, DC, International Food Policy Research Institute; Morens, D.M., Holmes, E.C., Davis, A.S., Taubenberger, J.K., (2011) J. Infect. Dis., 204, p. 502; Spinage, C.A., (2003) Cattle Plague: A History, , Plenum, New York, NY; Mack, R., (1970) Trop. Anim. Health Prod., 2, p. 210; Rweyemamu, M.M., Roeder, P.L., Taylor, W.P., (2005) Monograph Series Biology of Animal Infections, Rinderpest and Peste des Petits Ruminants: Virus Plagues of Large and Small Ruminants, pp. 298-322. , T. Barrett, P. Pastoret, W. Taylor, Eds. Elsevier, Netherlands; Plowright, W., Ferris, R.D., (1962) Res. Vet. Sci., 3, p. 172; (1990) Pan African Rinderpest Campaign Progress Report, , PARC; Plowright, W., (1984) J. Hyg., 92, p. 285; Sollod, A.E., (1981) Patterns of Disease in Sylvopastoral Herds of Central Niger, , U.S. Agency for International Development, Niamey, Niger; Mariner, J.C., (1990) Vet. Microbiol., 21, p. 195; (1993) Economist, 328, p. 79; Masiga, W.N., Cheneau, Y., Mariner, J.C., Lefevre, P.C., (1993) Proceedings of the 7th Annual Conference of the Ethiopian Veterinary Association (EVA), Addis Ababa, Ethiopia; Rweyemamu, M.M., Cheneau, Y., (1995) Vet. Microbiol., 44, p. 369; Young, J., Stoufer, K., Ojha, N., Dijkema, H.P., (1994) Animal Healthcare Training: Nepal's Animal Health Improvement Training Programme, pp. 1-7. , S. Jones, Ed. Intermediate Technology Publications, London, UK; Mariner, J.C., Proceedings of the FAO Technical Consultation on the Global Eradication of Rinderpest (1996) FAO Animal Production and Health Paper, 129, p. 97; Catley, A., (2004) Rev. Sci. Tech., 23, p. 225. , discussion 391; Jones, B.A., Deemer, B., Leyland, T.J., Mogga, W., Stem, E., (1998) Proceedings of the IXth International Conference of Association of Institutions of Tropical Veterinary Medicine. Harare, Zimbabwe, 1, p. 107; Mariner, J.C., Akabwai, D.M.O., Toyang, J., Zoyem, N., Ngangyou, A., (1994) ISVEE, 7, p. 507. , Proceedings of the 7th International Symposium on Veterinary Epidemiology and Economics, Nairobi, Kenya (published as vol. 18(2) of the Kenya Veterinarian); (1992) The Sero-Monitoring of Rinderpest Throughout Africa: Phase II, , IAEA, FAO/IAEA Division of Nuclear Techniques in Food and Agriculture, International Atomic Energy Agency, Vienna; Sollod, A.E., Knight, A.J., (1982) ISVEE, 3, p. 482. , Proceedings of the 3rd International Symposium on Veterinary Epidemiology and Economics; Sollod, A.E., Stem, C., (1991) Rev. Sci. Tech. Off. Int. Epiz., 10, p. 89; Mariner, J.C., Paskin, R., (2000) Participatory Epidemiology, , Food and Agriculture Organization, Rome; Mariner, J.C., Roeder, P.L., (2003) Vet. Rec., 152, p. 641; Roeder, P.L., (2011) Vet. Microbiol.; Hussain, M., (2008) Rev. Sci. Tech. Off. Int. Epiz., 27, p. 869; Jost, C.C., Mariner, J.C., Roeder, P.L., Sawitri, E., Macgregor-Skinner, G.J., (2007) Rev. Sci. Tech. Off. Int. Epiz., 26, p. 537; Azhar, M., (2010) Avian Dis., 54, p. 749; Hussain, R.A.M., Zahoor, A.B., Irshad, H., Farooq, U., (2006) Int. J. Agric. Biol., 8, p. 648; May, R.M., Anderson, R.M., (1984) Math. Biosci., 72, p. 83; Keeling, M.J., Grenfell, B.T., (1997) Science, 275, p. 65; Mariner, J.C., McDermott, J., Heesterbeek, J.A., Catley, A., Roeder, P., (2005) Prev. Vet. Med., 69, p. 245; (1991) Evaluation of the Pan African RP Campaign, , Rural Development International, Rural Development International, February; (2011) Recommendations of FAO Meeting on Global Declaration of Rinderpest Freedom, , FAO, Food and Agriculture Organization, Rome, 28 June; Elsawalhy, A., (2010) Bull. Anim. Health Prod. Afr., 58, p. 185; Anderson, J., (2011) Vet. Rec., 169, p. 10; Ferguson, N.M., Donnelly, C.A., Anderson, R.M., (2001) Science, 292, p. 1155; Woolhouse, M.E.J., Haydon, D.T., Pearson, A., Kitching, R.P., (1996) Epidemiol. Infect., 116, p. 363","Mariner, J.C.; International Livestock Research Institute, Nairobi 00100, Kenya; email: j.mariner@cgiar.org",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Science",Review,"Final","",Scopus,2-s2.0-84866141820
"Lawler A.","7102519631;","Before the dinosaurs' demise, a clambake extinction?",2012,"Science","337","6100",,"1280","",,1,"10.1126/science.337.6100.1280","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866140075&doi=10.1126%2fscience.337.6100.1280&partnerID=40&md5=7858faa0e0461a1e53cf049797d2e46a",,"Lawler, A.",[No abstract available],,"carbonic acid; oxygen; dinosaur; extinction; invertebrate; marine environment; Mesozoic; plant; research work; volcanic eruption; climate change; dinosaur; fossil; greenhouse effect; greenhouse gas; magnetic field; mass extinction; nonhuman; paleontology; priority journal; sediment; short survey; volcano; Antarctica; Dinosauria",,"carbonic acid, 3812-32-6, 463-79-6; oxygen, 7782-44-7",,,,,,,,,,,,,,,"Lawler, A.",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"22984039","English","Science",Short Survey,"Final","",Scopus,2-s2.0-84866140075
"Lee J.J.","55153460700;","The sound in the silence: Discovering a fish's soundscape",2012,"Science","337","6100",,"1290","1291",,2,"10.1126/science.337.6100.1290","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866133650&doi=10.1126%2fscience.337.6100.1290&partnerID=40&md5=963479cbc6fb76f0fd39791d2fa6ca4a",,"Lee, J.J.",[No abstract available],,"anatomy; bioacoustics; fish; noise; research work; state role; acoustics; fish; hearing; noise; nonhuman; priority journal; scanning electron microscopy; short survey; sound; sound detection; sound intensity; sound pressure; vibration; animal; history; note; physiology; sound detection; Animals; Fishes; History, 20th Century; History, 21st Century; Sound; Sound Localization",,,,,,,,,,,,,,,,,"Lee, J.J., Washington, DC, United States",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"22984047","English","Science",Short Survey,"Final","",Scopus,2-s2.0-84866133650
"Truog R.D., Kesselheim A.S., Joffe S.","7005309463;6506525459;35774031500;","Paying for tissue: Net benefits. Response",2012,"Science","337","6100",,"1293","",,,"10.1126/science.337.6100.1293-a","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866126804&doi=10.1126%2fscience.337.6100.1293-a&partnerID=40&md5=d6d7e5edd87b25d0f349c1d8afb05a95","Children's Hospital Boston, Boston, MA 02115, United States; Brigham and Women's Hospital, Boston, MA 02120, United States; Dana-Farber Cancer Institute, Boston, MA 02215, United States","Truog, R.D., Children's Hospital Boston, Boston, MA 02115, United States; Kesselheim, A.S., Brigham and Women's Hospital, Boston, MA 02120, United States; Joffe, S., Dana-Farber Cancer Institute, Boston, MA 02215, United States",[No abstract available],,"clinical research; compensation; ethics; financial management; HeLa cell; letter; policy; priority journal; scientist; uterine cervix cancer",,,,,,,,,,,,,,,,"Sandel, M.J., (2012) What Money Can't Buy, pp. 93-130. , Farrar, Straus & Giroux, New York","Truog, R.D.; Children's Hospital Boston, Boston, MA 02115, United States; email: robert.truog@childrens.harvard.edu",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Science",Letter,"Final","",Scopus,2-s2.0-84866126804
"Berg P.","7201506334;","The dual-use conundrum",2012,"Science","337","6100",,"1273","",,1,"10.1126/science.1229789","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866112638&doi=10.1126%2fscience.1229789&partnerID=40&md5=3b7faad859def3d27c9b3e5dc06e3e1e","Stanford University School of Medicine, Palo Alto, CA, United States","Berg, P., Stanford University School of Medicine, Palo Alto, CA, United States",[No abstract available],,"biological accident; biosafety; editorial; human; Influenza virus; Influenza virus A H5N1; laboratory personnel; medical research; nonhuman; priority journal; publication; recombinant DNA technology; responsibility; risk factor; transgenic organism; virus transmission",,,,,,,,,,,,,,,,"(2004) Biotechnology Research in An Age of Terrorism, , National Research Council, National Academy Press, Washington, DC; Lipsitch, M., (2012) Science, 336, p. 1529; Enserink, M., (2012) Science, 336, p. 1494; Klotz, L.C., Sylvester, E.J., (2012) Bulletin of the Atomic Scientists, , http://thebulletin.org/web-edition/features/theunacceptable-risks-of-man- made-pandemic, 7 August","Berg, P.; Stanford University School of Medicine, Palo Alto, CA, United States; email: pberg@stanford.edu",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Science",Editorial,"Final","All Open Access, Bronze",Scopus,2-s2.0-84866112638
"Hayflick L.","57223645793;","Paying for tissue: The case of WI-38",2012,"Science","337","6100",,"1292","",,2,"10.1126/science.337.6100.1292-a","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866111800&doi=10.1126%2fscience.337.6100.1292-a&partnerID=40&md5=58f797a3a9a74c6bfefc4d0eda8d4613","Department of Anatomy, University of California, San Francisco, The Sea Ranch, CA 95497, United States","Hayflick, L., Department of Anatomy, University of California, San Francisco, The Sea Ranch, CA 95497, United States",[No abstract available],,"biotechnology; cell culture; cell immortalization; cell strain; clinical research; food and drug administration; government; HeLa cell; human; legal aspect; letter; lung parenchyma; national health organization; patent; priority journal",,,,,,,,,,,,,,,,"Earle, W., (1943) J. Natl. Cancer Inst., 4, p. 165; Hayfl Ick, L., Moorhead, P.S., (1961) Exp. Cell Res., 25, p. 585; Fletcher, M.A., (1998) Dev. Biol. Stand., 93, p. 97; Diamond v. Chakrabarty, 447 U.S. 303 (1980); (1980) Bayh-Dole Act, , (P.L. 96-517, Patent and Trademark Act Amendments of 1980)35 U.S.C. § 200-212; Walsh, J., (1983) Science, 219, p. 1408","Hayflick, L.; Department of Anatomy, University of California, San Francisco, The Sea Ranch, CA 95497, United States; email: lenh38@aol.com",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Science",Letter,"Final","All Open Access, Bronze",Scopus,2-s2.0-84866111800
"Malakoff D.","7101903090;","In a torrent of campaign rhetoric, hints of science policy",2012,"Science","337","6100",,"1284","1285",,,"10.1126/science.337.6100.1284","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866111188&doi=10.1126%2fscience.337.6100.1284&partnerID=40&md5=4e945bb745350d287884da0bf596fb8e",,"Malakoff, D.",[No abstract available],,"curriculum; democratization; education; educational development; research work; science and technology; technological development; climate change; election; embryonic stem cell; government; health program; medical research; national health organization; policy; political system; priority journal; science; scientist; short survey; stem cell research; climate change; economics; migration; note; United States; Massachusetts; United States; Climate Change; Emigration and Immigration; Policy; Science; United States",,,,,,,,,,,,,,,,,"Malakoff, D.",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"22984042","English","Science",Short Survey,"Final","",Scopus,2-s2.0-84866111188
"Perez R.","7402543836;","Discriminating chemical bonds",2012,"Science","337","6100",,"1305","1306",,5,"10.1126/science.1227726","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866109997&doi=10.1126%2fscience.1227726&partnerID=40&md5=e22d7a30dcdd624dc9ba648e2e263a6b","Departamento de Fisica Teorica de la Materia Condensada, Universidad Autonoma de Madrid, Madrid 28049, Spain; Materials Science Division, Lawrence Berkeley National Laboratory, Berkeley, CA 94720, United States","Perez, R., Departamento de Fisica Teorica de la Materia Condensada, Universidad Autonoma de Madrid, Madrid 28049, Spain, Materials Science Division, Lawrence Berkeley National Laboratory, Berkeley, CA 94720, United States","An atomic force microscope equipped with a functionalized tip can map out the electronic and structural properties of individual chemical bonds.",,"carbon; fullerene; carbon monoxide; polycyclic aromatic hydrocarbon; atomic force microscopy; chemical bonding; discriminant analysis; electronic equipment; atomic force microscopy; chemical bond; chemical interaction; complex formation; covalent bond; electrochemistry; electron transport; photochemistry; priority journal; short survey; chemistry; note; Carbon Monoxide; Polycyclic Hydrocarbons, Aromatic",,"carbon, 7440-44-0; carbon monoxide, 630-08-0; Carbon Monoxide, 630-08-0; Polycyclic Hydrocarbons, Aromatic",,,,,,,,,,,,,,"Morita, S., Giessibl, F.J., Wiesendanger, R., (2009) Noncontact Atomic Force Microscopy, 2. , Springer, Berlin; Custance, O., (2009) Nat. Nanotechnol., 4, p. 803; Sugimoto, Y., (2007) Nature, 446, p. 64; Barth, C., Foster, A.S., Henry, C.R., Shluger, A.L., (2011) Adv. Mater., 23, p. 477; Gross, L., (2012) Science, 337, p. 1326; Pauling, L., (1960) The Nature of the Chemical Bond, , Cornell Univ. Press, Ithaca, NY, ed. 3, chap. 7; Gross, L., (2009) Science, 325, p. 1110; Ondráček, M., (2011) Phys. Rev. Lett., 106, p. 176101; Gross, L., (2009) Science, 324, p. 1428; Mohn, F., (2012) Nat. Nanotechnol., 7, p. 227","Perez, R.; Departamento de Fisica Teorica de la Materia Condensada, Universidad Autonoma de Madrid, Madrid 28049, Spain; email: ruben.perez@uam.es",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"22984061","English","Science",Short Survey,"Final","",Scopus,2-s2.0-84866109997
"Franchi L., Núñez G.","12775068100;56223541700;","Orchestrating inflammasomes",2012,"Science","337","6100",,"1299","1300",,53,"10.1126/science.1229010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866108688&doi=10.1126%2fscience.1229010&partnerID=40&md5=c6417f25315e192e81503dc3ed275ca5","Department of Pathology, Comprehensive Cancer Center, University of Michigan Medical School, Ann Arbor, MI 48109, United States","Franchi, L., Department of Pathology, Comprehensive Cancer Center, University of Michigan Medical School, Ann Arbor, MI 48109, United States; Núñez, G., Department of Pathology, Comprehensive Cancer Center, University of Michigan Medical School, Ann Arbor, MI 48109, United States","A multiprotein structure in immune cells requires phosphorylation of a constituent to propel its assembly and activation for clearing bacterial infection.",,"bacterial protein; flagellin; inflammasome; interleukin 18; interleukin 1beta; interleukin 1beta converting enzyme; nucleotide binding oligomerization domain like receptor; nucleotide binding oligomerization domain like receptor c4; p21 activated kinase 2; pattern recognition receptor; protein kinase C delta; unclassified drug; virulence factor; calcium binding protein; caspase recruitment domain signaling protein; inflammasome; NLRC4 protein, human; protein kinase C delta; serine; bacterial disease; bacterium; cell organelle; disease treatment; immune system; infectivity; phosphorus; protein; cytokine release; Gram negative infection; immune response; macrophage; mass spectrometry; phagocyte; priority journal; protein phosphorylation; protein processing; salmonellosis; short survey; animal; article; enzyme activation; enzymology; genetics; Gram negative bacterium; Gram negative infection; human; immunology; metabolism; mouse; mouse mutant; mutation; phosphorylation; Bacteria (microorganisms); Animals; Calcium-Binding Proteins; CARD Signaling Adaptor Proteins; Enzyme Activation; Gram-Negative Bacteria; Gram-Negative Bacterial Infections; Humans; Inflammasomes; Mice; Mice, Mutant Strains; Mutation; Phosphorylation; Protein Kinase C-delta; Serine",,"flagellin, 12777-81-0; interleukin 18, 189304-55-0; interleukin 1beta converting enzyme, 122191-40-6, 187414-12-6; serine, 56-45-1, 6898-95-9; CARD Signaling Adaptor Proteins; Calcium-Binding Proteins; Inflammasomes; NLRC4 protein, human; Protein Kinase C-delta, 2.7.11.13; Serine, 56-45-1",,,"National Institute of Diabetes and Digestive and Kidney Diseases, NIDDK: R01DK091191",,,,,,,,,,,"Kawai, T., Akira, S., (2011) Immunity, 34, p. 637; Qu, Y., (2012) Nature, , 10.1038/nature11429; Franchi, L., (2012) Nat. Immunol., 13, p. 325; Miao, E.A., (2010) Proc. Natl. Acad. Sci. U.S.A., 107, p. 3076; Miao, E.A., (2006) Nat. Immunol., 7, p. 569; Franchi, L., (2006) Nat. Immunol., 7, p. 576; Zhao, Y., (2011) Nature, 477, p. 596; Kofoed, E.M., Vance, R.E., (2011) Nature, 477, p. 592; Rairdan, G.J., Moffett, P., (2006) Plant Cell, 18, p. 2082; Tanabe, T., (2004) EMBO J., 23, p. 1587; Liu, J., (2011) Cell Host Microbe, 9, p. 137; Chung, E.H., (2011) Cell Host Microbe, 9, p. 125; Jones, J.D., Dangl, J.L., (2006) Nature, 444, p. 323","Franchi, L.; Department of Pathology, Comprehensive Cancer Center, University of Michigan Medical School, Ann Arbor, MI 48109, United States; email: bclx@umich.edu",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"22984056","English","Science",Short Survey,"Final","All Open Access, Green",Scopus,2-s2.0-84866108688
"Schmittner A., Urban N.M., Shakun J.D., Mahowald N.M., Clark P.U., Bartlein P.J., Mix A.C., Rosell-Melé A.","57203108896;9635016300;15021486000;6603711967;7402579336;7004069409;7003970357;6603714917;","Response to comment on ""climate sensitivity estimated from temperature reconstructions of the last glacial maximum""",2012,"Science","337","6100",,"","",,3,"10.1126/science.1221634","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866103371&doi=10.1126%2fscience.1221634&partnerID=40&md5=863f45ee0133bf68c5e3fa5b792427cc","College of Oceanic and Atmospheric Sciences, Oregon State University, Corvallis, OR 97331-5503, United States; Woodrow Wilson School of Public and International Affairs, Princeton University, NJ 08544, United States; Department of Earth and Planetary Sciences, Harvard University, Cambridge, MA 02138, United States; Department of Earth and Atmospheric Sciences, Cornell University, Ithaca, NY 14850, United States; Department of Geosciences, Oregon State University, Corvallis, OR 97331, United States; Department of Geography, University of Oregon, Eugene, OR 97403, United States; Institució Catalana de Recerca i Estudis Avançats, Institute of Environmental Science and Technology, Autonomous University of Barcelona, Bellaterra, Spain","Schmittner, A., College of Oceanic and Atmospheric Sciences, Oregon State University, Corvallis, OR 97331-5503, United States; Urban, N.M., Woodrow Wilson School of Public and International Affairs, Princeton University, NJ 08544, United States; Shakun, J.D., Department of Earth and Planetary Sciences, Harvard University, Cambridge, MA 02138, United States; Mahowald, N.M., Department of Earth and Atmospheric Sciences, Cornell University, Ithaca, NY 14850, United States; Clark, P.U., Department of Geosciences, Oregon State University, Corvallis, OR 97331, United States; Bartlein, P.J., Department of Geography, University of Oregon, Eugene, OR 97403, United States; Mix, A.C., College of Oceanic and Atmospheric Sciences, Oregon State University, Corvallis, OR 97331-5503, United States; Rosell-Melé, A., Institució Catalana de Recerca i Estudis Avançats, Institute of Environmental Science and Technology, Autonomous University of Barcelona, Bellaterra, Spain","The removal of data by Fyke and Eby is mostly unjustified, and their statistics are oversimplified, but the suggestion that structural model uncertainty - in particular, the atmospheric heat flux formulation - may have led to underestimation of equilibrium climate sensitivity for a doubling of atmospheric carbon dioxide concentrations in our 2011 paper may have merit and should be quantified in future studies.",,"carbon dioxide; atmosphere; atmospheric diffusion; climate change; glaciation; heat transfer; latitude; note; priority journal; sea surface temperature; temperature; tropic climate",,"carbon dioxide, 124-38-9, 58561-67-4",,,,,,,,,,,,,,"Fyke, J., Eby, M., (2012) Science, 337, p. 1294. , www.sciencemag.org/cgi/content/full/337/6100/1294-b; Schmittner, A., (2011) Science, 334, p. 1385; Maher, B.A., (2010) Earth Sci. Rev., 99, p. 61; Mahowald, N.M., (2006) J. Geophys. Res.-Atmos., 111, pp. D10202; Schneider Von Deimling, T., Held, H., Ganopolski, A., Rahmstorf, S., (2006) Clim. Dyn., 27, p. 149; (2009) Nat. Geosci., 2, p. 127. , MARGO Project Members; De Vernal, A., Pedersen, T., (1997) Paleoceanography, 12, p. 821; Kiefer, T., Sarnthein, M., Erlenkeuser, H., Grootes, P.M., Roberts, A.P., (2001) Paleoceanography, 16, p. 179; Gebhardt, H., (2008) Paleoceanography, 23, pp. PA4212","Schmittner, A.; College of Oceanic and Atmospheric Sciences, Oregon State University, Corvallis, OR 97331-5503, United States; email: aschmitt@coas.oregonstate.edu",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Science",Note,"Final","All Open Access, Bronze",Scopus,2-s2.0-84866103371
