Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Molecular Sequence Numbers,Chemicals/CAS,Tradenames,Manufacturers,Funding Details,Funding Text 1,Funding Text 2,Funding Text 3,Funding Text 4,Funding Text 5,Funding Text 6,Funding Text 7,Funding Text 8,Funding Text 9,Funding Text 10,References,Correspondence Address,Editors,Sponsors,Publisher,Conference name,Conference date,Conference location,Conference code,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Legrand Y.-M., Van Der Lee A., Barboiu M.","22957978000;55156255400;6701449398;","Response to comments on ""single-crystal x-ray structure of 1,3-dimethylcyclobutadiene by confinement in a crystalline matrix""",2010,"Science","330","6007",,"","",,5,"10.1126/science.1195846","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78449310481&doi=10.1126%2fscience.1195846&partnerID=40&md5=feac54fd7bf007e116562d95408863eb","Adaptive Supramolecular Nanosystems Group, Institut Européen des Membranes, ENSCM-UMII-UMR-CNRS5635, Place Eugène Bataillon CC047, 34095 Montpellier Cedex 5, France","Legrand, Y.-M., Adaptive Supramolecular Nanosystems Group, Institut Européen des Membranes, ENSCM-UMII-UMR-CNRS5635, Place Eugène Bataillon CC047, 34095 Montpellier Cedex 5, France; Van Der Lee, A., Adaptive Supramolecular Nanosystems Group, Institut Européen des Membranes, ENSCM-UMII-UMR-CNRS5635, Place Eugène Bataillon CC047, 34095 Montpellier Cedex 5, France; Barboiu, M., Adaptive Supramolecular Nanosystems Group, Institut Européen des Membranes, ENSCM-UMII-UMR-CNRS5635, Place Eugène Bataillon CC047, 34095 Montpellier Cedex 5, France","Scheschkewitz and Alabugin et al. suggest that photolysis under confinement in a crystalline matrix of 4,6-dimethyl-α-pyrone does not yield the crystal structure of 1,3-dimethylcyclobutadiene (Me2CBD) as we reported, but rather that of a 4,6-dimethyl-β-lactone intermediate. We provide arguments that the square-planar Me2CBDS/CO 2 complex and the rectangular-bent Me2CBDR molecule are stabilized under confinement by the guanidinium-sulfonate- calixarene host matrix used in our study.",,"1,3 dimethylcyclobutadiene; alkene derivative; carbon dioxide; lactone; unclassified drug; atom; covalent bond; crystal structure; electron; enantiomer; geometry; hydrogen bond; molecular stability; note; photolysis; priority journal; X ray",,"carbon dioxide, 124-38-9, 58561-67-4; lactone, 1338-03-0",,,,,,,,,,,,,,"Legrand, Y.M., Van Der Lee, A., Barboiu, M., (2010) Science, 329, p. 299; Scheschkewitz, D., (2010) Science, 330, p. 1047. , www.sciencemag.org/cgi/content/full/330/6007/1047-c; Alabugin, I.V., Gold, B., Shatruk, M., Kovnir, K., (2010) Science, 330, p. 1047. , www.sciencemag.org/cgi/content/full/330/6007/1047-d; Normile, D., Breiner, B., Rissanen, K., Nitchke, J.R., (2009) Science, 324, p. 169; Riddell, I.A., Smulders, M.M.J., Clegg, J.K., Nitschke, J.R., (2010) Chem. Commun. (Camb.); Blake, A.J., (2010) Nature Chem., 2, p. 688; Kawamichi, T., Haneda, T., Kawano, M., Fujita, M., (2009) Nature, 461, p. 633; Busing, W.R., Levy, H.A., (1964) Acta Crystallogr., 17, p. 142; Park, J.H., (2003) Phys. Rev. B, 68, p. 014107; Freund, H.J., Mesmer, R.P., (1986) Surf. Sci., 172, p. 1; Hanna, T.A., Baranger, A.M., Bergman, R.G., (1995) J. Am. Chem. Soc., 117, p. 11363; Richardson, R.D., Carpenter, B.K., (2008) J. Am. Chem. Soc., 130, p. 3169; Chiesa, M., Giamello, E., (2007) Chem. Eur. J., 13, p. 1261; Zhang, M.Y., Carpenter, B.K., Mclafferty, F.W., (1991) J. Am. Chem. Soc., 113, p. 9499; Maier, G., Hartan, H.-G., Sayrac, T., (1976) Angew. Chem. Int. Ed. Engl., 15, p. 226; Pong, R.G.S., Huang, B.S., Laureni, J., Krantz, A., (1977) J. Am. Chem. Soc., 99, p. 4153","Barboiu, M.; Adaptive Supramolecular Nanosystems Group, Place Eugène Bataillon CC047, 34095 Montpellier Cedex 5, France; email: mihai.barboiu@iemm.univ-montp2.fr",,,,,,,,00368075,,SCIEA,,"English","Science",Note,"Final","All Open Access, Bronze",Scopus,2-s2.0-78449310481
"Alabugin I.V., Gold B., Shatruk M., Kovnir K.","6603751520;54398534000;6603333408;55882620400;","Comment on ""single-crystal x-ray structure of 1,3- dimethylcyclobutadiene by confinement in a crystalline matrix""",2010,"Science","330","6007",,"","",,14,"10.1126/science.1196188","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78449309746&doi=10.1126%2fscience.1196188&partnerID=40&md5=dc17284fde137d1a950e537fd8ab5343","Department of Chemistry and Biochemistry, Florida State University, Tallahassee, FL 32306, United States","Alabugin, I.V., Department of Chemistry and Biochemistry, Florida State University, Tallahassee, FL 32306, United States; Gold, B., Department of Chemistry and Biochemistry, Florida State University, Tallahassee, FL 32306, United States; Shatruk, M., Department of Chemistry and Biochemistry, Florida State University, Tallahassee, FL 32306, United States; Kovnir, K., Department of Chemistry and Biochemistry, Florida State University, Tallahassee, FL 32306, United States","Legrand et al. (Reports, 16 July 2010, p. 299) reported the experimental observation of square-planar and rectangular-bent geometries of 1,3-dimethylcyclobutadiene (Me2CBD) confined within a crystalline matrix. However, we found no evidence for the Me2CBD formation. We argue that the experimental x-ray density data are better attributed to the bicyclic β-lactone intermediate where carbon dioxide is covalently bound to cyclobutadiene.",,"1,3 dimethylcyclobutadiene; alkene derivative; carbon dioxide; lactone; unclassified drug; accuracy; calculation; chemical parameters; chemical structure; covalent bond; crystal structure; density; energy; geometry; note; prediction; priority journal; thermodynamics; X ray",,"carbon dioxide, 124-38-9, 58561-67-4; lactone, 1338-03-0",,,,,,,,,,,,,,"Menke, J.L., Patterson, E.V., McMahon, R.J., (2010) J. Phys. Chem. A, 114, p. 6431; Balková, A., Bartlett, R.J., (1994) J. Chem. Phys., 101, p. 8972; Borden, W.T., Davidson, E.R., Hart, P., (1978) J. Am. Chem. Soc., 100, p. 388; Watts, L., Fitzpatrick, J.D., Pettit, R., (1965) J. Am. Chem. Soc., 87, p. 3253; Maier, G., (1974) Angew. Chem. Int. Ed. Engl., 13, p. 425; Bally, T., Masamune, S., (1980) Tetrahedron, 36, p. 343; Arnold, B.R., Michl, J., (1990) Kinetics and Spectroscopy of Carbenes and Biradicals, , M. S. Platz, Ed. Plenum, New York, chap. 1; Whitman, D.W., Carpenter, B.K., (1980) J. Am. Chem. Soc., 102, p. 4272; Corey, E.J., Streith, J., (1964) J. Am. Chem. Soc., 86, p. 950; Rosenblum, M., North, B., (1968) J. Am. Chem. Soc., 90, p. 1060; Lin, C.Y., Krantz, A., (1972) J. Chem. Soc. Chem. Comm., 1972, p. 1111; Legrand, Y.-M., Van Der Lee, A., Barboiu, M., (2010) Science, 329, p. 299; Cram, D.J., Tanner, M.E., Thomas, R., (1991) Angew. Chem. Int. Ed. Engl., 30, p. 1024; Toda, F., (2000) Eur. J. Org. Chem., 2000, p. 1377; note; note; Rowland, R.S., Taylor, R., (1996) J. Phys. Chem., 100, p. 7384; Chapman, O.L., McIntosh, C.L., Pacansky, J., (1973) J. Am. Chem. Soc., 95, p. 614; Pong, R.G.S., Huang, B.-S., Laureni, J., Krantz, A., (1977) J. Am. Chem. Soc., 99, p. 4153; note","Alabugin, I. V.; Department of Chemistry and Biochemistry, , Tallahassee, FL 32306, United States; email: alabugin@chem.fsu.edu",,,,,,,,00368075,,SCIEA,,"English","Science",Note,"Final","All Open Access, Bronze",Scopus,2-s2.0-78449309746
"Miller K.D.","7404256401;","π = Visual cortex",2010,"Science","330","6007",,"1059","1060",,11,"10.1126/science.1198857","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78449308464&doi=10.1126%2fscience.1198857&partnerID=40&md5=4eb3059d7e30260188d75ddf72f782f6","Department of Neuroscience, College of Physicians and Surgeons, Columbia University, New York, NY 10032-2695, United States","Miller, K.D., Department of Neuroscience, College of Physicians and Surgeons, Columbia University, New York, NY 10032-2695, United States","Three distantly-related mammals share a brain architecture characterized by a density of π.",,"brain; developmental biology; functional morphology; mammal; visual analysis; brain cortex; carnivore; lagomorph; mathematical analysis; nerve cell; nonhuman; primate; priority journal; short survey; spatial orientation; visual cortex; animal; cytology; ferret; Galagidae; histology; note; Scandentia; Mammalia; Animals; Ferrets; Galago; Neurons; Tupaiidae; Visual Cortex",,,,,"National Eye Institute, NEI: R01EY011001",,,,,,,,,,,"Kaschube, M., (2010) Science, 330, p. 1113. , 10.1126/science.1194869; Hubel, D.H., Wiesel, T.N., (2004) Brain and Visual Perception: The Story of a 25-Year Collaboration, , Oxford Univ. Press, New York; Miller, K.D., Erwin, E., Kayser, A., (1999) J. Neurobiol., 41, p. 44; Huberman, A.D., Feller, M.B., Chapman, B., (2008) Annu. Rev. Neurosci., 31, p. 479; Kaschube, M., Wolf, F., Geisel, T., Löwel, S., (2002) J. Neurosci., 22, p. 7206; Cross, M.C., Hohenberg, P.C., (1993) Rev. Mod. Phys., 65, p. 851; Swindale, N.V., (1996) Network, 7, p. 161; Angelucci, A., Bressloff, P.C., (2006) Prog. Brain Res., 154, p. 93; Callaway, E.M., Katz, L.C., (1990) J. Neurosci., 10, p. 1134; Ruthazer, E.S., Stryker, M.P., (1996) J. Neurosci., 15, p. 7253; Kaschube, M., Schnabel, M., Wolf, F., (2008) N. J. Phys., 10, p. 015009; Van Hooser, S.D., Heimel, J.A., Chung, S., Nelson, S.B., Toth, L.J., (2005) J. Neurosci., 25, p. 19; Van Hooser, S.D., (2007) Neuroscientist, 13, p. 639; Ohki, K., Chung, S., Ch'ng, Y.H., Kara, P., Reid, R.C., (2005) Nature, 433, p. 597; Kaas, J.H., (2009) Evolutionary Neuroscience, pp. 523-544. , J. H. Kaas, Ed. Elsevier, London","Miller, K. D.; Department of Neuroscience, , New York, NY 10032-2695, United States; email: ken@neurotheory.columbia.edu",,,,,,,,00368075,,SCIEA,"21097928","English","Science",Short Survey,"Final","",Scopus,2-s2.0-78449308464
[No author name available],[No author id available],"Dark matter search results from the CDMS II experiment (Science (1619))",2010,"Science","330","6007",,"1047","",,19,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78449308221&partnerID=40&md5=c037471fc499e25c4c1c2d9de8a4f561",,"",[No abstract available],,"erratum; error; priority journal",,,,,,,,,,,,,,,,,,,,,,,,,00368075,,SCIEA,,"English","Science",Erratum,"Final","",Scopus,2-s2.0-78449308221
"Burk R.D.","7202297198;","Overbuilding: Boosting school ratings",2010,"Science","330","6007",,"1047","",,,"10.1126/science.330.6007.1047-a","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78449304322&doi=10.1126%2fscience.330.6007.1047-a&partnerID=40&md5=3694360f88350e78b9e7802e85ac47a6","Albert Einstein College of Medicine, Bronx, NY 10461, United States","Burk, R.D., Albert Einstein College of Medicine, Bronx, NY 10461, United States",[No abstract available],,"funding; government; letter; medical research; medical school; priority journal; quality control",,,,,,,,,,,,,,,,,"Burk, R. D.; Albert Einstein College of Medicine, Bronx, NY 10461, United States; email: robert.burk@einstein.yu.edu",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Science",Letter,"Final","",Scopus,2-s2.0-78449304322
"Enserink M.","7103356976;","GM mosquito trial alarms opponents, strains ties in gates-funded project",2010,"Science","330","6007",,"1030","1031",,37,"10.1126/science.330.6007.1030","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78449304074&doi=10.1126%2fscience.330.6007.1030&partnerID=40&md5=770edfa4462818bbae5922704b800d3a",,"Enserink, M.",[No abstract available],,"Aedes aegypti; bioethics; dengue; disease carrier; disease transmission; genetic regulation; government; larva; male sterilization; mating; nonhuman; note; organization; priority journal; radiation; transgenic organism; world health organization; Aedes; animal; Caribbean Islands; dengue; economics; female; financial management; genetics; hazardous waste; human; male; non profit organization; transgenic animal; Aedes; Animals; Animals, Genetically Modified; Containment of Biohazards; Dengue; Female; Foundations; Genetic Research; Humans; Insect Vectors; Male; Research Support as Topic; West Indies",,,,,,,,,,,,,,,,,"Enserink, M.",,,,,,,,00368075,,SCIEA,"21097909","English","Science",Note,"Final","",Scopus,2-s2.0-78449304074
"Lawler A., Bhattacharjee Y.","7102519631;7003775676;","Massive cost overrun to Webb threatens other NASA missions",2010,"Science","330","6007",,"1028","1029",,2,"10.1126/science.330.6007.1028","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78449295959&doi=10.1126%2fscience.330.6007.1028&partnerID=40&md5=d9f9f4e7d61d9d14412cb37707048df2",,"Lawler, A.; Bhattacharjee, Y.",[No abstract available],,"astronomy; budget; cost; energy; financial management; funding; government; infrared radiation; leadership; note; priority journal; space flight",,,,,,,,,,,,,,,,,"Lawler, A.",,,,,,,,00368075,,SCIEA,,"English","Science",Note,"Final","",Scopus,2-s2.0-78449295959
"Stokstad E.","8124594400;","Key indicator of ocean health may be flawed",2010,"Science","330","6007",,"1029","",,1,"10.1126/science.330.6007.1029","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78449295199&doi=10.1126%2fscience.330.6007.1029&partnerID=40&md5=fd5001a68eb581ceb604864393124174",,"Stokstad, E.",[No abstract available],,"biodiversity; economics; fish; food industry; jellyfish; marine environment; nonhuman; note; oyster; plankton; predator; prediction; priority journal; sea; trophic level; tuna; animal; environmental monitoring; fish; food chain; marine biology; methodology; sea; Animals; Biodiversity; Environmental Monitoring; Fisheries; Fishes; Food Chain; Marine Biology; Oceans and Seas",,,,,,,,,,,,,,,,,"Stokstad, E.",,,,,,,,00368075,,SCIEA,"21097908","English","Science",Note,"Final","",Scopus,2-s2.0-78449295199
"Clery D.","7004604600;","University research should compete with Russian Academy, science minister argues",2010,"Science","330","6007",,"","",,,"10.1126/science.330.6007.1038","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78449294934&doi=10.1126%2fscience.330.6007.1038&partnerID=40&md5=4014f8191ec285f604b0f9bbeba7cd3d",,"Clery, D.",[No abstract available],,"applied research; competition; cytology; education; government; instrumentation; international cooperation; manpower; molecular biology; nanotechnology; note; political system; priority journal; research; Russian Federation; scientist; tax; university",,,,,,,,,,,,,,,,,"Clery, D.",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Science",Note,"Final","",Scopus,2-s2.0-78449294934
"Roeb M., Müller-Steinhagen H.","6507033957;7006079061;","Concentrating on solar electricity and fuels (Science (773))",2010,"Science","330","6007",,"1047","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78449294137&partnerID=40&md5=673cbe8d210d30ebd1105cb1b83c5f75",,"Roeb, M.; Müller-Steinhagen, H.",[No abstract available],,"erratum; error; priority journal",,,,,,,,,,,,,,,,,"Roeb, M.",,,,,,,,00368075,,SCIEA,,"English","Science",Erratum,"Final","",Scopus,2-s2.0-78449294137
"McCormick S.J., Tjian R.","37026632100;7103397836;","A new focus on plant sciences",2010,"Science","330","6007",,"1021","",,2,"10.1126/science.1198153","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78449293099&doi=10.1126%2fscience.1198153&partnerID=40&md5=7eeb9159e8c260435c2ca4ef0809812c","Gordon and Betty Moore Foundation, Palo Alto, CA, United States; Howard Hughes Medical Institute, Chevy Chase, MD, United States","McCormick, S.J., Gordon and Betty Moore Foundation, Palo Alto, CA, United States; Tjian, R., Howard Hughes Medical Institute, Chevy Chase, MD, United States",[No abstract available],,"agriculture; Arabidopsis; awards and prizes; biodiversity; climate; competition; crop; ecology; editorial; financial management; funding; gene activity; government; maize; medical research; national health organization; organization; plant; priority journal; regulatory RNA sequence; research; United States; Agriculture; Botany; Financing, Government; Plants; Research Support as Topic; United States",,,,,,,,,,,,,,,,,"McCormick, S. J.; Gordon and Betty Moore Foundation, Palo Alto, CA, United States",,,,,,,,00368075,,SCIEA,"21097906","English","Science",Editorial,"Final","All Open Access, Bronze",Scopus,2-s2.0-78449293099
"Bowman T.E., Maibach E., Mann M.E., Somerville R.C.J., Seltser B.J., Fischhoff B., Gardiner S.M., Gould R.J., Leiserowitz A., Yohe G.","26431764600;35902262500;7202641466;7102577095;36631088100;7004721990;12790319700;36937596700;6507236920;7004304399;","Time to take action on climate communication",2010,"Science","330","6007",,"1044","",,11,"10.1126/science.330.6007.1044","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78449291864&doi=10.1126%2fscience.330.6007.1044&partnerID=40&md5=2f7243917c6466dfb814d9f8e52058af","Climate Solutions Project, Bowman Global Change, Signal Hill, CA 90755, United States; Center for Climate Change Communication, Department of Communication, George Mason University, Fairfax, VA 22030, United States; Department of Meteorology, Pennsylvania State University, University Park, PA 16802, United States; Scripps Institution of Oceanography, University of California, San Diego, San Diego, CA 92093, United States; U.S. Government Accountability Office, Washington, DC 20001, United States; Department of Social and Decision Sciences, Carnegie Mellon University, Pittsburgh, PA 15213, United States; Department of Philosophy, Program on Values in Society, University of Washington, Seattle, WA 98195, United States; Partnership for Prevention, Washington, DC 20036, United States; Yale Project on Climate Change Communication, School of Forestry and Environmental Studies, Yale University, New Haven, CT 06511, United States; Department of Economics and College of the Environment, Wesleyan University, Middletown, CT 06459, United States","Bowman, T.E., Climate Solutions Project, Bowman Global Change, Signal Hill, CA 90755, United States; Maibach, E., Center for Climate Change Communication, Department of Communication, George Mason University, Fairfax, VA 22030, United States; Mann, M.E., Department of Meteorology, Pennsylvania State University, University Park, PA 16802, United States; Somerville, R.C.J., Scripps Institution of Oceanography, University of California, San Diego, San Diego, CA 92093, United States; Seltser, B.J., U.S. Government Accountability Office, Washington, DC 20001, United States; Fischhoff, B., Department of Social and Decision Sciences, Carnegie Mellon University, Pittsburgh, PA 15213, United States; Gardiner, S.M., Department of Philosophy, Program on Values in Society, University of Washington, Seattle, WA 98195, United States; Gould, R.J., Partnership for Prevention, Washington, DC 20036, United States; Leiserowitz, A., Yale Project on Climate Change Communication, School of Forestry and Environmental Studies, Yale University, New Haven, CT 06511, United States; Yohe, G., Department of Economics and College of the Environment, Wesleyan University, Middletown, CT 06459, United States",[No abstract available],,"climate change; cultural anthropology; decision making; environmental temperature; funding; government; greenhouse effect; greenhouse gas; interpersonal communication; letter; organization; policy; politics; priority journal; psychological aspect",,,,,,,,,,,,,,,,"(2009) Responsible Leadership for a Sustainable Future, , Group of 8, G8 Summit, L'Aquila, Italy; Meinshausen, M., (2009) Nature, 458, p. 1158; (2007) Evaluating Progress of the U.S. Climate Change Science Program: Methods and Preliminary Results, , National Research Council, National Academies Press, Washington, DC; (2009) Informing Decisions in a Changing Climate, , National Research Council, National Academies Press, Washington, DC; (2010) Informing An Effective Response to Climate Change, , National Research Council, National Academies Press, Washington, DC; Fischhoff, B., (2007) Environ. Sci. Technol. Online, 41, p. 7207; Bowman, T.E., Maibach, E., Mann, M.E., Moser, S.C., Somerville, R.C.J., (2009) Science, 324, p. 36","Bowman, T. E.; Climate Solutions Project, , Signal Hill, CA 90755, United States; email: tom@bowmanglobalchange.com",,,,,,,,00368075,,SCIEA,,"English","Science",Letter,"Final","",Scopus,2-s2.0-78449291864
"Smith M.D., Asche F., Guttormsen A.G., Wiener J.B.","15037909900;55904477400;7003457009;55825036100;","Genetically modified salmon and full impact assessment",2010,"Science","330","6007",,"1052","1053",,52,"10.1126/science.1197769","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78449289214&doi=10.1126%2fscience.1197769&partnerID=40&md5=056d658de2e2b481c98c08a85071c090","Nicholas School of the Environment, Duke University, Durham, NC 27708, United States; Department of Economics, Duke University, Durham, NC 27708, United States; Department of Industrial Economics, University of Stavanger, 4036 Stavanger, Norway; Department of Economics and Resource Management, Norwegian University of Life Sciences, 1432 Aas, Norway; School of Law, Sanford School of Public Policy, Duke University, Durham, NC 27708, United States; Resources for the Future, Washington, DC 20036, United States","Smith, M.D., Nicholas School of the Environment, Duke University, Durham, NC 27708, United States, Department of Economics, Duke University, Durham, NC 27708, United States; Asche, F., Department of Industrial Economics, University of Stavanger, 4036 Stavanger, Norway; Guttormsen, A.G., Department of Economics and Resource Management, Norwegian University of Life Sciences, 1432 Aas, Norway; Wiener, J.B., Nicholas School of the Environment, Duke University, Durham, NC 27708, United States, School of Law, Sanford School of Public Policy, Duke University, Durham, NC 27708, United States, Resources for the Future, Washington, DC 20036, United States","Health and environmental impacts of GM salmon hinge on aggregate market size, which current regulatory processes ignore.",,"alcohol; fish oil; omega 3 fatty acid; assessment method; environmental impact; fishery management; genetically modified organism; market system; regulatory approach; salmonid; size; Atlantic salmon; beef; brain development; DNA modification; environmental impact; environmental impact assessment; exhaust gas; fetus development; fish genetics; food and drug administration; food industry; food intake; food safety; gene transfer; genome analysis; greenhouse gas; lowest income group; mandatory program; market; nonhuman; nutritional value; Oncorhynchus tshawytscha; priority journal; review; risk assessment; risk reduction; salmon; adult; animal; article; Atlantic salmon; economics; environment; genetically modified food; genetics; human; law; marketing; methodology; Perciformes; protein intake; public health; risk assessment; salmon; standard; transgenic animal; United States; wild animal; Adult; Animals; Animals, Genetically Modified; Animals, Wild; Dietary Proteins; Environment; Fisheries; Food, Genetically Modified; Humans; Legislation, Food; Marketing; Perciformes; Public Health; Risk Assessment; Salmo salar; Salmon; United States; United States Food and Drug Administration",,"alcohol, 64-17-5; fish oil, 8016-13-5; Dietary Proteins",,,,,,,,,,,,,,"Pollack, A., (2010) New York Times, pp. A1. , 25 June; (2009) Guidance for Industry: Regulation of Genetically Engineered Animals Containing Heritable Recombinant DNA Constructs, , Center for Veterinary Medicine (CVM), FDA, Report 187, CVM, Rockville, MD; (2010) VMAC Briefing Packet for AquAdvantage Salmon, , Veterinary Medicine Advisory Committee (VMAC), CVM, FDA, CVM, Rockville, MD; Graham, J.D., Wiener, J.B., (1995) Risk Vs. Risk: Tradeoffs in Protecting Health and the Environment, , Harvard Univ. Press, Cambridge, MA; (2010) Environmental Assessment for AquAdvantage Salmon, , AquaBounty Technologies, Inc. AquaBounty Technologies, Waltham, MA; Asche, F., (2008) Mar. Resour. Econ., 23, p. 507; Guttormsen, A.G., (2002) Mar. Resour. Econ., 17, p. 91; (2007) Seafood Choices: Balancing Benefits and Risks, , Food and Nutrition Board, Institute of Medicine, National Academies Press, Washington, DC; Chalfant, J.A., Alston, J.M., (1988) J. Polit. Econ., 96, p. 391; Mozaffarian, D., Rimm, E.B., (2006) JAMA, 296, p. 1885; Hibbeln, J.R., (2007) Lancet, 369, p. 578; McLaren, L., (2007) Epidemiol. Rev., 29, p. 29; 42 U.S. Code (USC) §4332(2)(C); 21 USC §379o; Naylor, R.L., (2000) Nature, 405, p. 1017; Tveterås, S., (2002) Mar. Resour. Econ., 17, p. 121; Muir, W.M., (2004) EMBO Rep, 5, p. 654; Naylor, R.L., (2009) Proc. Natl. Acad. Sci. U.S.A., 106, p. 18040; Tacon, A.G.J., Metian, M., (2008) Aquaculture, 285, p. 146; Smith, M.D., (2010) Science, 327, p. 784; Wilen, J.E., (2006) Bull. Mar. Sci., 78, p. 529; Searchinger, T., (2008) Science, 319, p. 1238; 21 USC §360b(d)(1)(B); 21 USC §321(u); 21 USC §360b(d)(2); (1984) Chevron V. NRDC, , 467 U.S. 837; The authors thank R. Perez for research assistance","Smith, M. D.; Nicholas School of the Environment, , Durham, NC 27708, United States; email: marsmith@duke.edu",,,,,,,,00368075,,SCIEA,"21097923","English","Science",Review,"Final","",Scopus,2-s2.0-78449289214
"Wang B., Yang W., Wen W., Sun J., Su B., Liu B., Ma D., Lv D., Wen Y., Qu T., Chen M., Sun M., Shen Y., Zhang X.","7405915737;57190134625;36605458400;57198441363;57216107632;37026638700;55912826500;36812211000;25930188000;36055600000;57199453393;35772675400;57131472400;20336388600;","γ-secretase gene mutations in familial acne inversa",2010,"Science","330","6007",,"1065","",,269,"10.1126/science.1196284","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78449287185&doi=10.1126%2fscience.1196284&partnerID=40&md5=5a35e6f1063bd1a59da713d6681a1f8b","Peking Union Medical College Hospital, Chinese Academy of Medical Sciences-Peking Union Medical College (CAMS-PUMC), Beijing, China; State Key Laboratory of Medical Molecular Biology, Institute of Basic Medical Sciences, CAMS-PUMC, Beijing, China; China Medical University, Shenyang, China; Chinese National Human Genome Center at Beijing, Beijing, China; Institute of Dermatology, CAMS-PUMC, Nanjing, China","Wang, B., Peking Union Medical College Hospital, Chinese Academy of Medical Sciences-Peking Union Medical College (CAMS-PUMC), Beijing, China; Yang, W., State Key Laboratory of Medical Molecular Biology, Institute of Basic Medical Sciences, CAMS-PUMC, Beijing, China; Wen, W., China Medical University, Shenyang, China; Sun, J., State Key Laboratory of Medical Molecular Biology, Institute of Basic Medical Sciences, CAMS-PUMC, Beijing, China; Su, B., Peking Union Medical College Hospital, Chinese Academy of Medical Sciences-Peking Union Medical College (CAMS-PUMC), Beijing, China; Liu, B., Chinese National Human Genome Center at Beijing, Beijing, China; Ma, D., Peking Union Medical College Hospital, Chinese Academy of Medical Sciences-Peking Union Medical College (CAMS-PUMC), Beijing, China; Lv, D., State Key Laboratory of Medical Molecular Biology, Institute of Basic Medical Sciences, CAMS-PUMC, Beijing, China; Wen, Y., State Key Laboratory of Medical Molecular Biology, Institute of Basic Medical Sciences, CAMS-PUMC, Beijing, China; Qu, T., Peking Union Medical College Hospital, Chinese Academy of Medical Sciences-Peking Union Medical College (CAMS-PUMC), Beijing, China; Chen, M., Institute of Dermatology, CAMS-PUMC, Nanjing, China; Sun, M., State Key Laboratory of Medical Molecular Biology, Institute of Basic Medical Sciences, CAMS-PUMC, Beijing, China; Shen, Y., State Key Laboratory of Medical Molecular Biology, Institute of Basic Medical Sciences, CAMS-PUMC, Beijing, China, Chinese National Human Genome Center at Beijing, Beijing, China; Zhang, X., State Key Laboratory of Medical Molecular Biology, Institute of Basic Medical Sciences, CAMS-PUMC, Beijing, China, China Medical University, Shenyang, China",[No abstract available],,"anterior pharynx defective 1 protein; gamma secretase; messenger RNA; nicastrin; developmental biology; enzyme activity; functional morphology; gamma ray radiation; gene expression; mutation; Alzheimer disease; Chinese; codon; frameshift mutation; gene deletion; gene expression; gene inactivation; gene mapping; gene mutation; human; nonsense mutation; priority journal; reverse transcription polymerase chain reaction; sequence analysis; short survey; suppurative hidradenitis; Adolescent; Adult; Aged; Aged, 80 and over; Alleles; Alzheimer Disease; Amyloid Precursor Protein Secretases; Asian Continental Ancestry Group; Chromosomes, Human, Pair 19; DNA Mutational Analysis; Female; Hidradenitis Suppurativa; Humans; Male; Membrane Glycoproteins; Membrane Proteins; Middle Aged; Mutation; Presenilin-1; Reverse Transcriptase Polymerase Chain Reaction; Young Adult",,"nicastrin, 300432-82-0; Amyloid Precursor Protein Secretases, 3.4.-; Membrane Glycoproteins; Membrane Proteins; PSEN1 protein, human; PSENEN protein, human; Presenilin-1; nicastrin protein",,,,,,,,,,,,,,"Revuz, J., (2009) J. Eur. Acad. Dermatol. Venereol., 23, p. 985; Shuster, S., (2008) Br. J. Dermatol., 158, p. 1; Gao, M., (2006) J. Invest. Dermatol., 126, p. 1302; Bergmans, B.A., De Strooper, B., (2010) Lancet Neurol., 9, p. 215; Pan, Y., (2004) Dev. Cell, 7, p. 731; Science Online, , Materials and methods are available as supporting material on; Prokop, S., Haass, C., Steiner, H., (2005) J. Neurochem., 94, p. 57; Shen, J., Kelleher III, R.J., (2007) Proc. Natl. Acad. Sci. U.S.A., 104, p. 403","Shen, Y.; State Key Laboratory of Medical Molecular Biology, , Beijing, China; email: shen.yan@imicams.ac.cn",,,,,,,,00368075,,SCIEA,"20929727","English","Science",Short Survey,"Final","",Scopus,2-s2.0-78449287185
